IDJwb,IDPSJ,Cosim-Unigram,Cosim-Bigram,TypeTokenRatio,WordCountRatio,labela,label
625,10,0.6532084856365166,0.1663462724861505,0.6744186046511628,0.06424971108089358,A,5
595,10,0.5352020481274947,0.11520373035996669,0.53125,0.001612152748526295,B,4
626,10,0.5255619174524443,0.09745271720472813,0.7058823529411765,0.876996017054471,B,4
610,10,0.6001818797418583,0.1600189952238329,0.6486486486486487,0.2551315043313167,A,5
659,10,0.40040081780622616,0.09759046968504043,0.7058823529411765,0.876996017054471,D,2
637,10,0.5471165613094633,0.18135655622889396,0.5384615384615384,0.5883486248147177,A,5
590,10,0.16567070004156326,0.0,1.0,0.9770226300899744,B,4
607,10,0.2663632478438043,0.05965360727834827,0.4444444444444444,7.756740290402939e-05,B,4
597,10,0.5074634289829185,0.10502172075873045,0.5897435897435898,0.12300398294552908,E,1
645,10,0.7733715982469581,0.1704725659517765,0.6285714285714286,0.22270013882530884,A,5
606,10,0.7666909349611274,0.29798970699625477,0.5769230769230769,0.5883486248147177,A,5
624,10,0.7212510826758183,0.23035269451408064,0.7586206896551724,0.45547539583056895,A,5
581,10,0.15052048158505682,0.0,1.0,0.9807077572756677,B,4
658,10,0.4186679461554971,0.0615862116048529,0.6956521739130435,0.7094794344646491,D,2
608,10,0.295681665212075,0.07365883330882361,1.0,0.9541617488971289,E,1
612,10,0.1508178442841585,0.051182918167547435,0.7727272727272727,0.7448684956686834,B,4
643,10,0.4405065739634695,0.06545791715192008,0.7083333333333334,0.6713474534827301,A,5
586,10,0.525627141654449,0.031603585133964655,0.5882352941176471,0.016188346197636892,A,5
578,10,0.7300821187811611,0.09151097244777669,0.875,0.8949994149797352,A,5
649,10,0.0,0.0,1.0,0.9920090975032526,E,1
550,10,0.5393486804583865,0.06970683219316126,0.569620253164557,0.00011085874639534321,A,5
601,10,0.20928301363895654,0.017459535049697487,0.6268656716417911,0.0009441454684651703,E,1
570,10,0.2760137380423926,0.05544605577700924,0.85,0.8066786301976913,C,3
551,10,0.37588888200475545,0.07591978120939744,0.6805555555555556,0.0003868282506424965,B,4
572,10,0.24919761538242247,0.08865525551685105,0.8,0.8066786301976913,B,4
648,10,0.30451331800440434,0.02478954758688605,0.625,0.3286525465172701,D,2
636,10,0.08601229764963422,0.0,1.0,0.9770226300899744,C,3
654,10,0.31492131624204883,0.0669690322933238,0.6666666666666666,0.016188346197636892,B,4
